차량기지,구분,호선,역명,전철역코드,수송비용,유휴공간,교통량,IC명,거리(km),방법1_가중치_물류량,방법2_cluster3_가중치_물류량,방법2_cluster4_가중치_물류량
군자차량사업소,중구,1,서울,150,0.0,0.005824345505,0.9514683302,토평IC,1.0,0.0426515638327829,0.033162584418125376,0.029693484179383625
군자차량사업소,중구,1,시청,151,0.141025641,0.02243408459,0.9514683302,토평IC,1.0,0.0426515638327829,0.033162584418125376,0.029693484179383625
군자차량사업소,중구,1,시청,151,0.141025641,0.02243408459,0.9514683302,토평IC,1.0,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,시청,201,0.0,,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,동대문역사문화공원,205,0.05149501661,0.029669216,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,시청,201,0.0,,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,시청,201,0.8106312292,,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,을지로4가,204,0.03488372093,0.02090810607,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,을지로4가,204,0.03488372093,0.02090810607,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,시청,201,0.8106312292,,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,신당,206,0.06644518272,0.003341880021,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,신당,206,0.06644518272,0.003341880021,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,을지로3가,203,0.02491694352,0.02151901519,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,동대문역사문화공원,205,0.05149501661,0.029669216,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,동대문역사문화공원,205,0.05149501661,0.029669216,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,을지로3가,203,0.02491694352,0.02151901519,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
신정차량사업소,중구,2,을지로입구,202,0.01162790698,0.09349368835,0.9514683302,금천IC,0.6046341078237912,0.0426515638327829,0.033162584418125376,0.029693484179383625
지축차량사업소,중구,3,약수,323,0.9096045198,0.004386379315,0.9514683302,일산IC,0.7383979005261648,0.0426515638327829,0.033162584418125376,0.029693484179383625
지축차량사업소,중구,3,충무로,321,0.8192090395,,0.9514683302,일산IC,0.7383979005261648,0.0426515638327829,0.033162584418125376,0.029693484179383625
지축차량사업소,중구,3,충무로,321,0.8192090395,,0.9514683302,일산IC,0.7383979005261648,0.0426515638327829,0.033162584418125376,0.029693484179383625
지축차량사업소,중구,3,동대입구,322,0.8700564972,0.03093504043,0.9514683302,일산IC,0.7383979005261648,0.0426515638327829,0.033162584418125376,0.029693484179383625
지축차량사업소,중구,3,약수,323,0.9096045198,0.004386379315,0.9514683302,일산IC,0.7383979005261648,0.0426515638327829,0.033162584418125376,0.029693484179383625
지축차량사업소,중구,3,을지로3가,320,0.7796610169,0.007325732347,0.9514683302,일산IC,0.7383979005261648,0.0426515638327829,0.033162584418125376,0.029693484179383625
지축차량사업소,중구,3,을지로3가,320,0.7796610169,0.007325732347,0.9514683302,일산IC,0.7383979005261648,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,명동,424,0.570977918,0.003365177403,0.9514683302,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,회현,425,0.5930599369,0.01708474682,0.9514683302,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,충무로,423,0.5488958991,0.03554145057,0.9514683302,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,동대문역사문화공원,422,0.5078864353,0.02857423905,0.9514683302,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,동대문역사문화공원,422,0.5078864353,0.02857423905,0.9514683302,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,서울,426,0.6214511041,,0.5956364104,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,동대문역사문화공원,422,0.5078864353,0.02857423905,0.9514683302,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
창동차량사업소,중구,4,충무로,423,0.5488958991,0.03554145057,0.9514683302,별내IC,0.38166398817571257,0.0426515638327829,0.033162584418125376,0.029693484179383625
방화차량사업소,중구,5,청구,2538,0.9397993311,0.01840752039,0.9514683302,김포IC,0.3010994706800193,0.0426515638327829,0.033162584418125376,0.029693484179383625
방화차량사업소,중구,5,청구,2538,0.9397993311,0.01840752039,0.9514683302,김포IC,0.3010994706800193,0.0426515638327829,0.033162584418125376,0.029693484179383625
방화차량사업소,중구,5,동대문역사문화공원,2537,0.9096989967,,0.9514683302,김포IC,0.3010994706800193,0.0426515638327829,0.033162584418125376,0.029693484179383625
방화차량사업소,중구,5,동대문역사문화공원,2537,0.9096989967,,0.9514683302,김포IC,0.3010994706800193,0.0426515638327829,0.033162584418125376,0.029693484179383625
방화차량사업소,중구,5,동대문역사문화공원,2537,0.9096989967,,0.9514683302,김포IC,0.3010994706800193,0.0426515638327829,0.033162584418125376,0.029693484179383625
방화차량사업소,중구,5,을지로4가,2536,0.8795986622,0.02382804461,0.9514683302,김포IC,0.3010994706800193,0.0426515638327829,0.033162584418125376,0.029693484179383625
방화차량사업소,중구,5,을지로4가,2536,0.8795986622,0.02382804461,0.9514683302,김포IC,0.3010994706800193,0.0426515638327829,0.033162584418125376,0.029693484179383625
신내차량사업소,중구,6,약수,2634,0.6373626374,0.009966102309,0.9514683302,구리IC,0.28485741826583977,0.0426515638327829,0.033162584418125376,0.029693484179383625
신내차량사업소,중구,6,약수,2634,0.6373626374,0.009966102309,0.9514683302,구리IC,0.28485741826583977,0.0426515638327829,0.033162584418125376,0.029693484179383625
신내차량사업소,중구,6,버티고개,2633,0.6181318681,0.003365177403,0.9514683302,구리IC,0.28485741826583977,0.0426515638327829,0.033162584418125376,0.029693484179383625
신내차량사업소,중구,6,청구,2635,0.6593406593,,0.9514683302,구리IC,0.28485741826583977,0.0426515638327829,0.033162584418125376,0.029693484179383625
신내차량사업소,중구,6,신당,2636,0.6785714286,0.04856727572,0.9514683302,구리IC,0.28485741826583977,0.0426515638327829,0.033162584418125376,0.029693484179383625
신내차량사업소,중구,6,신당,2636,0.6785714286,0.04856727572,0.9514683302,구리IC,0.28485741826583977,0.0426515638327829,0.033162584418125376,0.029693484179383625
신내차량사업소,중구,6,청구,2635,0.6593406593,,0.9514683302,구리IC,0.28485741826583977,0.0426515638327829,0.033162584418125376,0.029693484179383625
군자차량사업소,종로구,1,동대문,155,0.5897435897,0.003686163555,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,종로5가,154,0.4871794872,0.005344160576,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,동묘앞,159,0.6666666667,0.002290909232,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,동묘앞,159,0.6666666667,0.002290909232,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,종로3가,153,0.3717948718,0.01928505512,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,종로3가,153,0.3717948718,0.01928505512,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,동대문,155,0.5897435897,0.003686163555,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,종로3가,153,0.3717948718,0.01928505512,0.9043274139,토평IC,1.0,0.0,0.0,0.0
군자차량사업소,종로구,1,종각,152,0.2692307692,0.03647205155,0.9043274139,토평IC,1.0,0.0,0.0,0.0
지축차량사업소,종로구,3,종로3가,319,0.7457627119,0.05731155977,0.9043274139,일산IC,0.7383979005261648,0.0,0.0,0.0
지축차량사업소,종로구,3,종로3가,319,0.7457627119,0.05731155977,0.9043274139,일산IC,0.7383979005261648,0.0,0.0,0.0
지축차량사업소,종로구,3,종로3가,319,0.7457627119,0.05731155977,0.9043274139,일산IC,0.7383979005261648,0.0,0.0,0.0
지축차량사업소,종로구,3,안국,318,0.6892655367,0.02704567193,0.9043274139,일산IC,0.7383979005261648,0.0,0.0,0.0
지축차량사업소,종로구,3,경복궁,317,0.6271186441,0.003300462453,0.9043274139,일산IC,0.7383979005261648,0.0,0.0,0.0
창동차량사업소,종로구,4,혜화,420,0.4384858044,0.004848444058,0.9043274139,별내IC,0.38166398817571257,0.0,0.0,0.0
창동차량사업소,종로구,4,동대문,421,0.4858044164,0.0367956263,0.9043274139,별내IC,0.38166398817571257,0.0,0.0,0.0
창동차량사업소,종로구,4,동대문,421,0.4858044164,0.0367956263,0.9043274139,별내IC,0.38166398817571257,0.0,0.0,0.0
방화차량사업소,종로구,5,광화문,2534,0.8060200669,0.1268853083,0.9043274139,김포IC,0.3010994706800193,0.0,0.0,0.0
방화차량사업소,종로구,5,서대문,2533,0.7692307692,0.02239654992,0.9043274139,김포IC,0.3010994706800193,0.0,0.0,0.0
방화차량사업소,종로구,5,종로3가,2535,0.8461538462,0.015293437,0.9043274139,김포IC,0.3010994706800193,0.0,0.0,0.0
방화차량사업소,종로구,5,종로3가,2535,0.8461538462,0.015293437,0.9043274139,김포IC,0.3010994706800193,0.0,0.0,0.0
방화차량사업소,종로구,5,종로3가,2535,0.8461538462,0.015293437,0.9043274139,김포IC,0.3010994706800193,0.0,0.0,0.0
신내차량사업소,종로구,6,창신,2638,0.7197802198,0.003624037203,0.9043274139,구리IC,0.28485741826583977,0.0,0.0,0.0
신내차량사업소,종로구,6,동묘앞,2637,0.6950549451,0.01902619532,0.9043274139,구리IC,0.28485741826583977,0.0,0.0,0.0
신내차량사업소,종로구,6,동묘앞,2637,0.6950549451,0.01902619532,0.9043274139,구리IC,0.28485741826583977,0.0,0.0,0.0
군자차량사업소,동대문구,1,신설동,156,0.7564102564,,0.1694387948,토평IC,1.0,0.15334496087100294,0.09374505375110946,0.16441339655383383
군자차량사업소,동대문구,1,신설동,156,0.7564102564,,0.1694387948,토평IC,1.0,0.15334496087100294,0.09374505375110946,0.16441339655383383
군자차량사업소,동대문구,1,제기동,157,0.8717948718,,0.1694387948,토평IC,1.0,0.15334496087100294,0.09374505375110946,0.16441339655383383
군자차량사업소,동대문구,1,청량리,158,1.0,,0.1694387948,토평IC,1.0,0.15334496087100294,0.09374505375110946,0.16441339655383383
신정차량사업소,동대문구,2,용두,250,0.8803986711,,0.1694387948,금천IC,0.6046341078237912,0.15334496087100294,0.09374505375110946,0.16441339655383383
신정차량사업소,동대문구,2,신설동,246,0.9003322259,,0.1694387948,금천IC,0.6046341078237912,0.15334496087100294,0.09374505375110946,0.16441339655383383
신정차량사업소,동대문구,2,신설동,246,0.9003322259,,0.1694387948,금천IC,0.6046341078237912,0.15334496087100294,0.09374505375110946,0.16441339655383383
고덕차량사업소,동대문구,5,장한평,2544,0.9,0.02356918481,0.1694387948,강일IC,0.04729757596313561,0.15334496087100294,0.09374505375110946,0.16441339655383383
군자차량사업소,용산구,1,서울,150,0.0,0.005824345505,0.9514683302,토평IC,1.0,0.07426489175904422,0.053018772804360695,0.047472539281834814
창동차량사업소,용산구,4,숙대입구,427,0.6529968454,0.004465331554,0.5956364104,별내IC,0.38166398817571257,0.07426489175904422,0.053018772804360695,0.047472539281834814
창동차량사업소,용산구,4,삼각지,428,0.690851735,,0.5956364104,별내IC,0.38166398817571257,0.07426489175904422,0.053018772804360695,0.047472539281834814
창동차량사업소,용산구,4,이촌,430,0.7539432177,0.005345454875,0.5956364104,별내IC,0.38166398817571257,0.07426489175904422,0.053018772804360695,0.047472539281834814
창동차량사업소,용산구,4,신용산,429,0.7129337539,0.02530483977,0.5956364104,별내IC,0.38166398817571257,0.07426489175904422,0.053018772804360695,0.047472539281834814
창동차량사업소,용산구,4,삼각지,428,0.690851735,,0.5956364104,별내IC,0.38166398817571257,0.07426489175904422,0.053018772804360695,0.047472539281834814
창동차량사업소,용산구,4,서울,426,0.6214511041,,0.5956364104,별내IC,0.38166398817571257,0.07426489175904422,0.053018772804360695,0.047472539281834814
신내차량사업소,용산구,6,한강진,2632,0.5906593407,0.02976887703,0.5956364104,구리IC,0.28485741826583977,0.07426489175904422,0.053018772804360695,0.047472539281834814
신내차량사업소,용산구,6,이태원,2631,0.5631868132,0.01009553221,0.5956364104,구리IC,0.28485741826583977,0.07426489175904422,0.053018772804360695,0.047472539281834814
신내차량사업소,용산구,6,효창공원앞,2628,0.478021978,0.03028659663,0.5956364104,구리IC,0.28485741826583977,0.07426489175904422,0.053018772804360695,0.047472539281834814
신내차량사업소,용산구,6,녹사평,2630,0.5412087912,0.005177196005,0.5956364104,구리IC,0.28485741826583977,0.07426489175904422,0.053018772804360695,0.047472539281834814
신내차량사업소,용산구,6,삼각지,2629,0.510989011,0.04866564244,0.5956364104,구리IC,0.28485741826583977,0.07426489175904422,0.053018772804360695,0.047472539281834814
신내차량사업소,용산구,6,삼각지,2629,0.510989011,0.04866564244,0.5956364104,구리IC,0.28485741826583977,0.07426489175904422,0.053018772804360695,0.047472539281834814
신정차량사업소,동작구,2,사당,226,0.4485049834,0.06513430294,0.0,금천IC,0.6046341078237912,0.1954555069112651,0.2256470876909149,0.18879761668629957
신정차량사업소,동작구,2,사당,226,0.4485049834,0.06513430294,0.0,금천IC,0.6046341078237912,0.1954555069112651,0.2256470876909149,0.18879761668629957
신정차량사업소,동작구,2,신대방,231,0.5581395349,0.03792296073,0.0,금천IC,0.6046341078237912,0.1954555069112651,0.2256470876909149,0.18879761668629957
창동차량사업소,동작구,4,총신대입구,432,0.8958990536,0.04607057295,0.0,별내IC,0.38166398817571257,0.1954555069112651,0.2256470876909149,0.18879761668629957
창동차량사업소,동작구,4,동작,431,0.8391167192,0.006050847831,0.0,별내IC,0.38166398817571257,0.1954555069112651,0.2256470876909149,0.18879761668629957
창동차량사업소,동작구,4,사당,433,0.9305993691,0.2942524064,0.0,별내IC,0.38166398817571257,0.1954555069112651,0.2256470876909149,0.18879761668629957
창동차량사업소,동작구,4,사당,433,0.9305993691,0.2942524064,0.0,별내IC,0.38166398817571257,0.1954555069112651,0.2256470876909149,0.18879761668629957
천왕차량사업소,동작구,7,보라매,2744,0.4410480349,0.01767753576,0.0,금천IC,0.4249465602480973,0.1954555069112651,0.2256470876909149,0.18879761668629957
천왕차량사업소,동작구,7,신대방삼거리,2743,0.4759825328,0.0554671837,0.0,금천IC,0.4249465602480973,0.1954555069112651,0.2256470876909149,0.18879761668629957
천왕차량사업소,동작구,7,상도,2741,0.5676855895,0.03206884635,0.0,금천IC,0.4249465602480973,0.1954555069112651,0.2256470876909149,0.18879761668629957
천왕차량사업소,동작구,7,숭실대입구,2740,0.6069868996,0.03028789093,0.0,금천IC,0.4249465602480973,0.1954555069112651,0.2256470876909149,0.18879761668629957
천왕차량사업소,동작구,7,남성,2739,0.6943231441,0.01426964649,0.0,금천IC,0.4249465602480973,0.1954555069112651,0.2256470876909149,0.18879761668629957
천왕차량사업소,동작구,7,이수,2738,0.7379912664,0.152908484,0.0,금천IC,0.4249465602480973,0.1954555069112651,0.2256470876909149,0.18879761668629957
천왕차량사업소,동작구,7,장승배기,2742,0.5283842795,0.009280123839,0.0,금천IC,0.4249465602480973,0.1954555069112651,0.2256470876909149,0.18879761668629957
김포차량사업소,동작구,9,노량진,4117,0.4655172414,,,김포IC,0.22050716061619,0.1954555069112651,0.2256470876909149,0.18879761668629957
김포차량사업소,동작구,9,노들,4118,0.4926108374,,,김포IC,0.22050716061619,0.1954555069112651,0.2256470876909149,0.18879761668629957
김포차량사업소,동작구,9,흑석,4119,0.5197044335,,,김포IC,0.22050716061619,0.1954555069112651,0.2256470876909149,0.18879761668629957
김포차량사업소,동작구,9,동작,4120,0.5541871921,,,김포IC,0.22050716061619,0.1954555069112651,0.2256470876909149,0.18879761668629957
신정차량사업소,관악구,2,낙성대,227,0.476744186,0.02217651909,0.842507215,금천IC,0.6046341078237912,0.3668077167178255,0.32212666320198147,0.361018561067682
신정차량사업소,관악구,2,서울대입구,228,0.4933554817,0.009047150018,0.842507215,금천IC,0.6046341078237912,0.3668077167178255,0.32212666320198147,0.361018561067682
신정차량사업소,관악구,2,봉천,229,0.5099667774,0.005878706063,0.842507215,금천IC,0.6046341078237912,0.3668077167178255,0.32212666320198147,0.361018561067682
신정차량사업소,관악구,2,신림,230,0.5282392027,0.008542373408,0.842507215,금천IC,0.6046341078237912,0.3668077167178255,0.32212666320198147,0.361018561067682
신정차량사업소,서초구,2,방배,225,0.4219269103,0.01579433071,0.4932431889,금천IC,0.6046341078237912,0.42934939045284487,0.35218343509861844,0.39316359106614773
신정차량사업소,서초구,2,서초,224,0.3936877076,0.02393935433,0.4932431889,금천IC,0.6046341078237912,0.42934939045284487,0.35218343509861844,0.39316359106614773
신정차량사업소,서초구,2,교대,223,0.3820598007,0.0247508798,0.4932431889,금천IC,0.6046341078237912,0.42934939045284487,0.35218343509861844,0.39316359106614773
신정차량사업소,서초구,2,교대,223,0.3820598007,0.0247508798,0.4932431889,금천IC,0.6046341078237912,0.42934939045284487,0.35218343509861844,0.39316359106614773
수서차량사업소,서초구,3,잠원,328,0.8695652174,,0.4932431889,송파IC,0.2013193923326886,0.42934939045284487,0.35218343509861844,0.39316359106614773
수서차량사업소,서초구,3,고속터미널,329,0.8043478261,1.0,0.4932431889,송파IC,0.2013193923326886,0.42934939045284487,0.35218343509861844,0.39316359106614773
수서차량사업소,서초구,3,고속터미널,329,0.8043478261,1.0,0.4932431889,송파IC,0.2013193923326886,0.42934939045284487,0.35218343509861844,0.39316359106614773
수서차량사업소,서초구,3,남부터미널,331,0.6684782609,,0.4932431889,송파IC,0.2013193923326886,0.42934939045284487,0.35218343509861844,0.39316359106614773
수서차량사업소,서초구,3,양재,332,0.5706521739,0.03468462463,0.4932431889,송파IC,0.2013193923326886,0.42934939045284487,0.35218343509861844,0.39316359106614773
수서차량사업소,서초구,3,교대,330,0.7173913043,0.1036824101,0.4932431889,송파IC,0.2013193923326886,0.42934939045284487,0.35218343509861844,0.39316359106614773
수서차량사업소,서초구,3,교대,330,0.7173913043,0.1036824101,0.4932431889,송파IC,0.2013193923326886,0.42934939045284487,0.35218343509861844,0.39316359106614773
창동차량사업소,서초구,4,남태령,434,1.0,,0.4932431889,별내IC,0.38166398817571257,0.42934939045284487,0.35218343509861844,0.39316359106614773
천왕차량사업소,서초구,7,고속터미널,2736,0.8777292576,0.2500986903,0.4932431889,금천IC,0.4249465602480973,0.42934939045284487,0.35218343509861844,0.39316359106614773
천왕차량사업소,서초구,7,내방,2737,0.7816593886,0.02950872293,0.4932431889,금천IC,0.4249465602480973,0.42934939045284487,0.35218343509861844,0.39316359106614773
천왕차량사업소,서초구,7,반포,2735,0.9170305677,0.2340817402,0.4932431889,금천IC,0.4249465602480973,0.42934939045284487,0.35218343509861844,0.39316359106614773
천왕차량사업소,서초구,7,고속터미널,2736,0.8777292576,0.2500986903,0.4932431889,금천IC,0.4249465602480973,0.42934939045284487,0.35218343509861844,0.39316359106614773
